,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_tot_energy_heat,num_mhh_age,num_hh_ann_incm
4199,3,2,1,1,6,3,1,85.8,3,1,2,6,2,1,3,2,5,7526.87,67,18000000
4200,3,2,3,1,6,1,4,85.8,4,1,1,6,2,3,3,4,1,6198.9148705,45,25000000
4201,3,2,1,1,6,3,1,36.3,1,1,0,10,2,3,3,1,4,13927.20572,67,1
4202,2,2,1,1,6,1,4,79.19999999999999,3,1,1,8,4,3,3,1,5,15349.15,67,12000000
4203,2,2,1,1,6,1,3,82.5,3,1,1,16,4,1,3,2,1,18082.5,67,42000000
4204,2,2,3,9,4,2,5,82.5,3,1,1,8,1,3,4,4,3,12935.993507,35,25000000
4205,3,1,1,1,5,2,3,62.7,1,1,1,3,1,1,4,1,5,923.399,67,12000000
4206,3,2,2,3,4,1,3,79.19999999999999,3,1,1,8,1,1,4,2,5,5240.584332,67,12000000
4207,1,2,1,1,6,2,3,99.0,3,1,2,10,4,3,5,3,1,14853.92,35,6
4208,1,1,3,15,3,1,6,108.9,3,1,2,14,1,3,5,3,1,16877.249633,35,7
4209,1,2,3,11,2,1,6,75.89999999999999,2,1,1,4,3,3,4,4,3,10492.528897,55,54000000
4210,2,2,1,2,5,3,5,66.0,2,1,1,8,2,1,3,2,3,9623.98,67,25000000
4211,3,2,1,1,5,1,3,82.5,3,1,1,8,2,3,3,5,1,9604.0617403,55,90000000
4212,3,2,1,2,5,4,1,82.5,3,1,1,7,2,3,3,1,5,5535.0251963,67,12000000
4213,3,1,3,12,4,1,4,79.19999999999999,3,1,1,7,1,3,4,2,1,12816.72,45,66000000
4214,3,2,3,5,2,1,4,75.9,3,1,1,12,1,3,5,4,4,15259.26,45,5
4215,1,1,2,2,5,4,5,122.1,3,1,1,7,1,3,4,4,1,13655.26,55,25000000
4216,1,1,3,5,4,4,4,82.5,3,1,2,12,1,3,4,4,5,14722.76863,45,54000000
4217,3,1,1,1,5,1,5,89.1,3,1,1,12,1,1,4,4,2,14607.268488,55,5
4218,3,2,1,1,6,3,5,72.6,4,1,1,8,2,3,3,2,5,8848.79,67,18000000
4219,2,2,3,3,3,2,5,125.4,3,1,2,16,1,1,4,3,1,5700.147909,45,66000000
4220,1,1,1,1,6,2,5,112.2,3,1,1,12,1,3,5,4,1,24572.580907,45,6
4221,3,1,2,2,5,2,2,39.6,1,1,0,7,1,3,4,3,1,13346.23,55,42000000
4222,3,2,3,2,3,4,5,115.5,3,1,1,16,1,1,3,3,5,6021.18,35,18000000
4223,1,2,2,2,6,1,3,69.3,3,1,1,4,1,1,4,3,1,12549.250248,45,42000000
4224,1,1,1,2,4,1,4,99.0,3,1,1,15,1,1,4,4,1,5335.753094,45,42000000
4225,1,2,3,10,2,2,6,82.5,3,1,2,18,1,3,4,4,2,7734.6450253,55,42000000
4226,2,2,3,5,2,1,5,82.5,3,1,2,8,1,2,4,1,5,2540.30604,67,18000000
4227,2,2,3,9,4,1,4,75.89999999999999,3,1,1,8,1,3,4,5,1,13299.573019,45,54000000
4228,1,2,3,10,5,1,6,148.5,4,1,2,16,3,1,4,1,3,12501.554491,45,54000000
4229,2,2,3,1,4,1,4,102.3,3,1,2,10,1,1,4,3,3,18317.34746,55,4
4230,3,2,2,1,5,1,6,62.7,2,1,1,8,1,3,4,4,3,11868.324227,55,18000000
4231,2,2,3,12,3,2,4,49.5,2,1,1,8,1,3,4,3,1,6935.529468,35,25000000
4232,2,1,1,1,6,1,1,82.5,2,1,1,17,2,1,3,2,3,10738.94,67,3
4233,3,1,3,2,2,2,4,82.5,3,1,1,8,1,3,4,3,1,13764.832989,35,25000000
4234,1,2,3,10,3,1,5,108.9,3,1,2,8,1,1,4,5,3,14047.49,45,3
4235,2,2,1,1,6,1,4,82.5,3,1,1,10,2,1,3,1,5,14228.74,67,12000000
4236,3,2,1,1,6,1,3,99.0,3,1,1,8,2,3,3,5,1,19721.6,45,54000000
4237,3,1,3,12,4,2,6,79.2,3,1,2,14,1,3,4,3,1,11255.663284,45,4
4238,3,2,3,17,2,2,5,112.2,3,1,2,8,1,3,4,2,5,8638.5359111,67,18000000
4239,3,2,2,2,6,2,5,89.1,3,1,2,6,1,1,3,1,1,3214.21,35,25000000
4240,1,1,3,6,2,3,3,85.8,2,1,1,10,3,3,4,4,1,5023.2061608,35,90000000
4241,1,1,1,1,5,1,4,105.6,3,1,2,12,1,3,5,3,1,12150.083201,55,7
4242,3,2,1,1,6,1,1,66.0,2,1,1,12,2,1,3,1,5,8863.2478679,67,1
4243,1,2,1,2,4,2,5,155.1,3,1,2,18,1,3,5,4,3,12928.26,55,5
4244,1,1,2,1,5,1,1,59.4,2,1,1,6,1,3,4,3,1,12303.176983,45,25000000
4245,2,2,1,4,5,1,4,92.4,3,1,2,4,1,3,4,3,3,24858.327597,55,66000000
4246,1,1,3,10,2,3,4,102.3,3,1,2,12,3,3,4,2,1,6963.6154608,55,25000000
4247,2,2,2,2,4,2,4,62.7,2,1,1,8,1,3,4,2,1,7568.15,67,25000000
4248,1,1,3,3,3,2,5,115.5,3,1,2,13,1,3,4,4,1,13011.56,45,66000000
4249,3,2,3,10,4,1,5,79.2,3,1,1,4,1,1,4,2,4,5720.1001116,55,1
4250,3,2,1,1,6,2,2,75.89999999999999,4,1,1,7,2,1,3,2,2,6278.42,67,18000000
4251,2,2,1,1,6,2,2,89.1,3,1,1,8,1,1,3,1,3,4206.84,55,12000000
4252,3,1,2,2,5,3,5,66.0,2,1,1,8,1,3,4,3,1,12197.98,45,42000000
4253,1,2,3,10,4,1,5,155.1,4,1,2,10,1,3,4,2,1,11545.72,45,54000000
4254,1,1,1,1,6,2,3,66.0,2,1,1,8,1,3,4,5,1,12231.747367,45,54000000
4255,2,2,1,1,5,1,1,52.8,2,0,1,4,2,1,3,5,3,9012.72,67,18000000
4256,3,1,3,5,4,1,4,82.5,3,1,1,4,1,1,4,4,1,12268.78,45,5
4257,1,1,1,2,5,4,4,46.2,2,1,1,3,1,3,4,5,5,8548.341822,55,18000000
4258,1,2,1,1,6,1,4,82.5,3,1,1,22,2,3,3,2,4,20714.817892,67,3
4259,2,2,1,1,6,1,5,52.8,1,1,1,5,1,3,3,3,2,3448.4,67,25000000
4260,1,2,1,1,6,3,3,62.7,2,1,1,3,5,1,3,4,1,11970.27,45,12000000
4261,1,1,3,8,2,3,4,105.6,3,1,2,4,1,1,5,3,1,3712.4905079,55,66000000
4262,1,1,3,4,3,1,5,112.2,3,1,2,16,3,3,4,4,1,3676.55,45,66000000
4263,2,1,3,7,4,1,4,102.3,3,1,2,10,1,3,4,4,3,3934.3322093,45,54000000
4264,3,1,3,9,2,3,4,125.4,3,1,2,6,1,1,4,4,3,14861.064456,55,78000000
4265,3,1,1,1,6,2,1,56.1,3,1,1,5,5,1,3,2,5,16489.15,67,12000000
4266,1,2,3,1,2,2,4,79.19999999999999,3,1,1,8,1,3,4,4,1,9726.9541621,45,78000000
4267,1,2,3,11,4,1,6,66.0,2,1,1,4,3,3,4,4,1,4451.34,55,54000000
4268,2,2,1,1,6,3,5,33.0,1,1,1,7,1,3,4,1,5,7461.88,67,2
4269,2,2,1,2,5,3,2,89.1,3,1,1,8,4,3,3,4,1,7020.03,55,78000000
4270,1,1,3,6,2,2,4,105.6,3,1,2,6,1,3,5,2,5,10766.17,67,1
4271,2,2,1,1,5,1,1,42.9,2,0,1,6,2,1,3,2,3,8262.36,67,18000000
4272,1,2,1,1,6,2,5,132.0,3,1,1,10,2,3,3,1,5,11721.466717,67,12000000
4273,1,1,3,21,5,1,4,105.6,3,1,1,16,1,3,4,2,3,15963.59,35,42000000
4274,1,2,3,12,3,2,4,108.9,3,1,2,14,1,3,4,4,1,14946.18,55,66000000
4275,3,2,1,1,6,1,4,66.0,1,1,1,8,2,3,3,1,2,9008.92,45,1
4276,2,2,3,13,4,2,5,69.3,3,1,1,8,1,3,4,4,1,13010.4876,45,4
4277,1,1,2,2,5,2,4,99.0,2,1,1,10,1,3,5,4,1,15702.059276,55,78000000
4278,1,2,3,1,2,1,5,105.6,3,1,2,10,3,3,4,4,3,12629.00217,55,96000000
4279,1,1,3,1,5,1,5,72.6,3,1,1,8,1,3,4,4,1,17001.667661,45,78000000
4280,3,1,3,14,2,1,6,158.39999999999998,4,1,2,12,1,3,4,3,4,10578.860527,35,54000000
4281,1,1,3,21,3,1,5,105.6,3,1,2,12,1,3,5,2,1,13219.75,67,78000000
4282,2,2,1,1,6,3,3,105.6,4,1,2,7,1,3,4,2,3,9549.6,67,1
4283,2,2,1,1,6,2,5,92.4,3,1,1,6,1,3,3,2,3,5592.24,55,54000000
4284,3,1,3,15,3,2,5,105.6,3,1,2,7,1,3,4,5,1,6795.5699657,55,66000000
4285,3,1,3,9,3,1,6,82.5,3,1,2,16,1,3,4,2,5,11002.985716,67,4
4286,1,2,1,1,6,1,3,66.0,2,1,1,3,2,1,3,4,2,39552.393944,45,18000000
4287,3,2,3,4,4,4,4,105.6,3,1,2,9,1,3,4,2,3,9472.8276958,67,25000000
4288,1,1,3,14,2,1,4,105.6,3,1,2,13,3,3,5,3,1,9932.7080953,45,6
4289,1,1,3,10,2,1,5,112.2,3,1,2,12,1,3,4,3,3,13346.31,55,4
4290,3,2,3,21,5,3,5,132.0,4,1,2,7,1,3,4,2,5,10937.78,67,18000000
4291,1,1,1,2,4,1,4,49.5,3,1,1,12,1,3,5,3,1,10242.7415,45,4
4292,1,1,3,14,4,2,6,95.7,3,1,2,16,1,3,4,4,1,10839.45,35,54000000
4293,1,1,1,1,5,2,1,92.4,3,1,2,8,2,1,3,2,1,9384.19,35,25000000
4294,1,2,2,3,5,2,3,69.3,2,1,1,4,1,1,4,2,1,7959.9978391,55,4
4295,3,1,2,1,5,2,5,79.2,3,1,1,8,1,1,4,2,1,7716.0895449,35,4
4296,1,1,3,11,3,3,5,181.5,3,1,2,26,3,1,4,3,1,16847.16153,45,96000000
4297,3,1,1,2,5,2,4,79.19999999999999,3,1,1,10,2,3,3,4,2,7013.3137811,45,18000000
4298,1,1,1,1,5,2,4,72.6,2,1,1,6,1,1,4,1,1,6876.739462,45,18000000
4299,3,2,3,2,4,2,5,79.2,2,1,1,8,1,3,4,3,1,14422.418777,55,5
4300,2,2,1,1,6,3,3,92.4,4,1,2,8,1,3,3,2,1,4713.11,35,18000000
4301,3,1,2,1,5,2,3,33.0,1,1,0,3,2,1,3,3,1,8665.33,67,42000000
4302,1,2,1,1,6,2,2,49.5,2,0,0,8,2,1,3,2,2,12226.107757,67,18000000
4303,2,1,1,1,5,2,4,39.6,1,1,1,4,1,3,4,2,1,7655.6562845,35,25000000
4304,2,2,2,2,4,1,5,82.5,3,1,1,6,4,3,5,4,1,9349.92,55,8
4305,3,1,1,1,5,3,3,59.4,2,1,1,8,1,2,4,1,3,6707.3181427,45,3
4306,3,2,3,10,2,1,5,108.9,3,1,2,16,1,3,4,5,1,11984.808184,45,54000000
4307,2,2,1,1,6,1,4,82.5,3,1,1,12,2,1,3,1,3,13772.94,67,12000000
4308,3,2,2,4,4,1,3,79.19999999999999,3,1,1,8,1,3,4,3,4,11551.1507,67,18000000
4309,3,2,1,1,6,2,2,89.1,4,1,1,6,2,3,3,2,1,8759.4421053,55,25000000
4310,3,1,3,2,2,2,5,112.2,3,1,2,10,1,3,4,4,3,6198.84,55,54000000
4311,3,1,3,16,2,2,5,105.6,3,1,2,14,1,3,4,2,1,10472.049302,67,3
4312,1,2,1,1,5,3,4,49.5,2,1,1,7,1,3,4,4,5,16697.067797,55,42000000
4313,3,1,3,15,5,1,4,79.19999999999999,3,1,1,10,3,1,4,2,3,5436.9892754,67,54000000
4314,2,2,1,1,4,1,5,33.0,1,1,1,8,1,3,4,2,5,2446.68,25,12000000
4315,3,2,1,1,5,1,6,122.1,3,1,2,6,1,3,3,2,5,6461.74,67,25000000
4316,1,1,3,11,3,1,3,112.2,3,1,2,14,3,3,5,4,3,5771.9394613,55,6
4317,1,2,1,1,4,3,3,82.5,3,1,1,16,2,3,3,3,1,14127.91936,55,5
4318,1,2,3,3,2,2,3,69.3,2,1,1,10,1,3,4,4,1,11972.82,35,54000000
4319,3,1,2,13,4,2,6,151.79999999999998,3,1,2,12,1,3,4,5,1,7129.4625584,45,25000000
4320,1,2,3,7,4,1,5,79.19999999999999,3,1,1,8,1,1,4,2,1,7133.459809,45,12000000
4321,2,2,2,1,5,1,4,49.5,2,1,1,3,1,3,4,2,1,10937.92,67,25000000
4322,2,2,1,1,6,1,4,115.5,3,1,1,7,4,3,3,2,3,21680.6,55,5
4323,1,1,3,8,3,2,5,112.2,3,1,2,18,1,3,5,3,4,7913.6669,45,6
4324,1,1,2,4,5,1,5,112.2,3,1,1,5,1,3,4,4,1,11332.431359,45,96000000
4325,3,1,3,10,2,2,4,82.5,3,1,2,8,1,3,4,2,1,9820.5434433,55,25000000
4326,1,1,1,3,5,3,5,125.4,4,1,2,8,1,3,4,2,2,9702.0817406,67,5
4327,3,1,3,3,2,1,3,89.1,3,1,1,9,1,3,4,2,3,8430.62,55,42000000
4328,2,2,3,12,4,1,5,79.2,2,1,1,5,1,1,4,2,2,6136.81,55,4
4329,3,2,3,7,4,2,5,79.19999999999999,2,1,1,8,1,3,4,3,1,14246.650085,55,42000000
4330,3,1,3,12,2,1,4,79.19999999999999,3,1,1,4,1,3,4,4,3,12851.86,45,25000000
4331,2,2,3,8,4,1,4,85.8,3,1,1,8,1,1,4,2,1,8414.63,35,42000000
4332,3,1,1,2,4,2,2,36.3,2,1,1,4,2,1,3,2,2,16893.55,67,25000000
4333,3,1,2,1,5,3,3,66.0,2,1,1,8,2,3,3,2,3,10035.58,67,4
4334,3,1,1,1,6,3,2,66.0,2,1,1,8,2,3,3,4,3,10893.33,45,54000000
4335,2,1,3,9,3,1,4,75.89999999999999,3,1,1,7,1,3,4,2,5,8812.542665,67,18000000
4336,2,2,3,7,3,2,5,69.3,3,1,1,8,1,3,4,4,1,9901.384278,45,25000000
4337,3,2,1,1,6,1,1,42.9,2,1,1,3,5,3,3,2,3,15748.783077,67,1
4338,2,2,1,1,6,3,4,132.0,4,1,1,8,4,3,3,1,5,29582.785533,67,1
4339,2,2,3,10,3,1,5,112.2,3,1,2,5,1,3,4,3,1,11816.890921,55,7
4340,3,2,1,1,6,2,5,56.1,2,1,1,4,1,1,4,2,5,12348.98,67,2
4341,3,2,3,7,4,2,5,59.4,2,1,1,3,3,3,4,3,1,13316.13259,55,25000000
4342,3,1,3,4,2,1,4,112.2,3,1,2,10,1,3,4,2,1,7116.717016,55,42000000
4343,3,1,3,11,2,1,3,89.1,3,1,1,20,1,3,4,3,5,11843.27461,67,3
4344,2,2,1,1,6,3,5,89.1,3,1,1,9,2,3,3,2,3,16876.88,67,4
4345,3,1,3,14,4,1,5,108.9,3,1,2,9,1,3,4,4,1,9043.65,45,54000000
4346,1,2,3,14,3,3,6,112.2,3,1,2,5,1,3,5,4,1,11388.357318,45,96000000
4347,1,2,3,13,3,1,5,148.5,4,1,2,15,1,3,5,6,1,11362.486118,45,5
4348,1,1,2,4,5,1,4,59.4,2,1,1,10,1,3,4,3,3,10935.43,45,5
4349,1,1,3,16,3,2,5,112.2,3,1,2,14,1,3,4,4,1,11580.441203,45,5
4350,3,1,1,2,3,4,3,75.9,3,1,1,10,1,3,4,2,3,9225.3,67,3
4351,1,1,3,6,5,2,6,75.9,3,1,2,16,1,3,4,3,1,10240.028104,45,5
4352,1,1,3,3,2,2,3,102.3,3,1,2,14,3,3,5,3,1,12783.991801,35,6
4353,3,2,1,1,2,2,4,82.5,2,1,1,6,2,3,3,2,1,8228.2143122,35,18000000
4354,3,2,1,1,6,2,2,42.9,2,1,1,3,5,1,3,4,5,20390.28,45,18000000
4355,1,1,3,2,4,1,6,82.5,3,1,2,10,1,3,4,4,1,13106.435,35,42000000
4356,3,2,3,13,3,1,4,105.6,3,1,2,5,1,3,4,4,1,6491.08,55,78000000
4357,3,1,3,4,4,3,2,59.4,2,1,1,10,1,1,4,5,2,7715.390823,55,42000000
4358,2,2,2,2,3,2,2,59.4,2,1,1,10,1,3,4,2,5,8802.58,67,25000000
4359,1,1,3,7,2,3,4,102.3,3,1,2,14,1,3,5,3,1,10079.970342,67,6
4360,1,2,1,1,5,2,3,75.89999999999999,3,1,1,7,1,3,3,2,5,6868.58,67,25000000
4361,2,2,1,1,6,3,2,82.5,4,1,1,10,2,1,3,1,3,13205.32,67,12000000
4362,2,2,1,1,3,3,3,102.3,3,1,1,8,1,1,4,1,5,4472.42,67,1
4363,2,2,2,1,6,1,3,79.19999999999999,3,1,1,8,5,3,3,4,3,16983.862927,55,25000000
4364,2,2,1,1,4,1,3,79.19999999999999,4,1,1,20,2,3,3,5,1,12618.9,45,90000000
4365,1,1,3,19,3,3,5,105.6,3,1,2,17,1,3,4,4,1,11608.81,35,78000000
4366,3,1,1,2,4,2,5,92.4,3,1,1,8,2,3,3,1,5,13670.18,67,1
4367,2,1,3,11,4,1,4,89.1,3,1,2,8,1,3,4,3,1,3940.9610561,55,42000000
4368,3,2,1,1,6,2,1,198.0,3,1,1,3,2,3,3,2,3,10408.1,67,5
4369,1,1,2,2,4,3,4,39.6,1,1,1,3,1,3,4,2,5,10651.710225,45,18000000
4370,3,2,1,1,5,4,1,85.8,2,1,1,10,2,1,3,1,5,7128.8707482,67,12000000
4371,1,2,3,4,2,1,5,112.2,3,1,2,3,1,3,4,2,1,7122.8509613,35,25000000
4372,1,1,3,15,3,1,4,105.6,3,1,2,16,1,3,4,3,3,19236.420163,67,9
4373,3,2,3,2,3,3,4,69.3,2,1,1,12,1,1,4,2,2,7958.074913,67,4
4374,1,2,3,1,5,3,5,105.6,3,1,2,8,3,3,4,4,1,15233.673497,45,54000000
4375,2,1,3,7,3,1,4,105.6,3,1,2,14,1,3,4,2,3,7810.078554,67,12000000
4376,2,2,3,2,4,1,4,66.0,2,1,1,8,1,1,4,2,1,7397.31,67,25000000
4377,1,2,3,10,4,3,6,105.6,3,1,2,15,1,3,4,4,1,9170.958574,45,66000000
4378,2,2,1,1,6,2,1,49.5,2,1,1,3,1,1,3,2,3,5901.99,67,18000000
4379,3,2,3,20,4,3,5,132.0,4,1,2,7,1,3,4,5,5,14579.93,67,54000000
4380,2,2,1,1,5,2,2,66.0,3,1,1,10,2,3,3,2,3,12875.96,67,25000000
4381,3,2,1,1,6,3,2,75.89999999999999,3,1,2,8,2,3,3,4,4,8534.02,35,25000000
4382,3,1,3,6,5,2,4,115.5,3,1,2,15,1,3,4,5,3,10864.169292,45,54000000
4383,3,2,2,4,4,3,5,62.7,2,1,1,7,1,1,4,4,2,6027.69,45,25000000
4384,3,1,2,2,4,1,5,79.19999999999999,3,1,2,23,1,1,4,2,5,8625.6258741,67,12000000
4385,1,1,3,1,5,2,5,112.2,3,1,2,10,1,3,4,6,5,16959.53,45,66000000
4386,3,2,1,1,5,2,4,49.5,2,1,1,5,2,3,3,2,5,5935.78,67,25000000
4387,3,1,1,1,6,2,3,92.4,3,1,1,8,1,3,4,2,5,7927.8648166,67,2
4388,3,2,2,2,4,2,3,66.0,3,1,1,12,1,1,4,2,4,8994.4215915,45,1
4389,1,2,1,2,2,1,6,66.0,2,1,1,10,1,3,4,1,1,5411.525124,35,54000000
4390,3,2,3,5,4,1,4,105.6,3,1,2,7,1,3,4,5,1,20586.770612,45,66000000
4391,3,1,2,1,6,1,3,82.5,3,1,2,10,1,3,4,2,3,9959.1365666,67,18000000
4392,3,2,1,1,6,3,3,29.7,1,0,1,2,5,3,4,1,5,15444.438406,67,12000000
4393,3,1,1,1,5,3,3,122.1,4,1,1,5,1,1,4,4,1,9731.87,45,42000000
4394,3,1,1,1,4,1,6,92.4,2,1,2,5,1,3,4,2,3,10475.058989,55,25000000
4395,3,1,3,8,6,2,4,105.6,3,1,2,6,1,3,4,2,4,10877.18,67,3
4396,2,2,1,1,6,1,4,69.3,3,1,1,6,2,3,3,2,3,16579.06,55,4
4397,1,2,3,2,2,1,5,141.9,4,1,2,6,1,3,4,3,4,7039.53,55,78000000
4398,2,2,3,11,2,1,4,85.8,3,1,1,8,1,3,4,2,1,13189.2,55,66000000
4399,2,2,3,1,5,1,5,89.1,3,1,2,12,1,3,5,4,3,17259.46,55,54000000
4400,2,2,3,7,2,1,4,92.4,3,1,2,10,1,3,5,3,1,11719.720206,55,7
4401,1,1,1,2,5,1,4,99.0,3,1,1,7,1,3,4,3,1,7106.24,55,54000000
4402,3,1,3,4,5,1,2,82.5,3,1,1,14,1,3,4,3,1,11494.700551,55,42000000
4403,3,1,3,1,5,1,4,145.2,4,1,2,7,1,1,4,3,1,16069.51,55,25000000
4404,1,1,2,2,3,1,5,102.3,3,1,2,12,1,3,4,4,1,12928.020345,35,54000000
4405,2,2,1,1,6,2,2,99.0,3,1,1,4,4,3,3,2,2,3882.04,67,2
4406,1,2,3,3,2,1,4,59.4,2,1,1,4,1,1,3,3,4,3497.32,35,42000000
4407,1,2,1,1,6,3,3,29.7,1,0,1,2,2,1,3,2,1,9293.5,67,18000000
4408,3,2,1,1,6,4,2,66.0,3,1,1,8,2,1,3,1,3,9907.33,67,18000000
4409,3,1,3,3,4,1,3,75.89999999999999,3,1,1,4,1,3,4,3,2,4813.4023533,55,25000000
4410,1,2,3,7,2,1,4,69.3,3,1,1,9,1,3,4,1,5,11969.19,67,25000000
4411,3,2,3,1,4,1,6,112.2,3,1,2,8,3,3,4,5,1,14206.198449,35,54000000
4412,2,2,3,2,2,1,4,75.89999999999999,3,1,1,8,1,3,4,4,1,4064.057127,55,54000000
4413,2,2,3,5,4,1,5,66.0,2,1,1,8,1,3,4,4,1,9714.2415915,45,3
4414,3,1,3,13,4,4,5,56.1,1,1,1,5,1,3,4,2,5,3462.3160284,67,3
4415,1,2,3,9,4,1,5,66.0,2,1,1,4,1,1,4,4,1,11827.706198,45,25000000
4416,3,2,3,7,4,1,4,75.89999999999999,3,1,1,8,1,3,4,3,1,15159.52,55,42000000
4417,3,1,2,1,5,2,2,66.0,2,1,1,2,4,3,5,2,3,16954.9,67,3
4418,2,2,2,1,6,2,4,85.8,4,1,1,10,2,1,3,2,3,7469.64,67,18000000
4419,1,1,1,1,5,3,3,79.19999999999999,3,1,1,6,1,3,4,2,5,13985.091904,67,18000000
4420,3,2,3,10,2,2,5,148.5,4,1,2,8,1,3,4,4,3,13089.87442,55,54000000
4421,3,1,3,14,2,1,4,108.9,3,1,1,12,1,3,4,3,1,8461.65,55,7
4422,1,2,1,1,5,3,5,66.0,3,1,1,5,1,1,4,4,1,11403.25,45,54000000
4423,1,1,3,4,4,1,5,125.4,4,1,1,14,3,3,4,4,1,8969.420078,67,66000000
4424,2,2,1,1,6,2,2,82.5,3,1,1,8,2,3,3,2,1,13954.93473,45,4
4425,3,1,1,1,6,3,1,33.0,1,0,1,3,1,1,4,1,5,5251.0393334,67,1
4426,3,2,1,1,6,1,6,99.0,2,1,1,6,2,3,3,2,3,12495.52,67,5
4427,3,2,1,2,5,4,4,132.0,3,1,2,8,2,3,3,3,3,5893.83,67,42000000
4428,2,2,1,3,5,4,5,39.6,2,1,1,4,4,3,5,1,5,440.32,25,1
4429,1,2,3,24,5,1,5,79.19999999999999,3,1,1,8,1,1,4,4,3,11191.28,45,42000000
4430,2,2,2,1,5,1,4,75.89999999999999,3,1,1,10,1,3,4,5,3,18228.26,55,25000000
4431,3,2,3,3,4,3,4,39.6,2,1,1,5,1,3,4,3,1,9752.8377208,55,25000000
4432,3,1,1,1,6,2,3,33.0,1,0,1,6,1,3,4,1,5,6940.0230647,67,1
4433,2,2,3,18,2,1,6,108.9,3,1,2,16,1,3,4,3,1,11959.183691,45,4
4434,1,1,3,4,3,1,2,99.0,3,1,1,8,1,3,5,2,2,15156.04,55,3
4435,2,2,1,3,5,4,5,39.6,2,1,1,5,4,2,5,1,5,14668.16,25,12000000
4436,1,1,1,1,6,2,3,59.4,3,1,1,10,1,1,5,4,1,13324.79,45,7
4437,1,1,1,2,4,1,5,82.5,3,1,1,12,1,3,4,4,3,8214.07,67,96000000
4438,1,1,2,4,5,1,5,89.1,3,1,2,3,1,1,5,4,3,24581.284479,55,25000000
4439,1,1,3,3,4,2,5,145.2,4,1,2,20,1,3,4,5,3,7956.889516,55,54000000
4440,3,2,1,1,6,4,1,79.19999999999999,3,1,1,8,5,1,3,1,5,6922.2491056,67,12000000
4441,1,1,3,4,2,2,5,181.5,4,1,2,18,1,3,5,4,3,15065.051525,55,5
4442,2,1,3,9,4,2,5,112.2,3,1,2,12,1,3,4,5,1,10426.791406,45,54000000
4443,3,1,3,1,5,2,3,62.7,2,1,1,6,1,1,4,3,4,6564.0850113,55,25000000
4444,2,2,3,9,4,1,4,52.8,2,1,1,6,1,3,4,3,1,8342.6339422,35,18000000
4445,1,1,2,3,5,3,3,49.5,2,1,1,3,1,3,4,5,1,8701.81,45,54000000
4446,3,2,3,1,4,1,4,79.19999999999999,2,1,1,4,1,3,4,2,5,12484.893409,67,12000000
4447,2,1,1,1,6,4,3,79.2,2,1,1,6,4,3,3,2,3,3983.52,55,5
4448,1,1,2,2,5,1,2,49.5,1,1,1,3,2,3,3,4,1,10180.06,45,25000000
4449,3,2,2,3,3,1,5,39.6,2,1,1,6,1,2,4,1,5,7874.08138,67,1
4450,3,1,3,1,3,2,4,105.6,3,1,2,7,3,3,4,4,1,21872.053383,55,25000000
4451,2,1,2,1,4,1,3,66.0,3,1,1,18,2,3,3,2,5,10561.78,67,3
4452,1,1,1,1,5,1,3,132.0,3,1,1,10,1,3,4,2,5,12878.746542,67,3
4453,1,1,1,2,4,2,4,49.5,2,1,1,8,1,3,4,2,1,8841.06,35,42000000
4454,2,1,1,2,4,1,3,62.7,2,1,1,8,1,3,4,2,5,8922.46,67,1
4455,3,1,1,3,5,1,5,135.3,3,1,2,14,1,3,5,2,1,11100.33,55,5
4456,2,2,3,8,2,1,4,99.0,3,1,2,8,1,3,4,4,3,7394.99,55,9
4457,2,1,2,2,4,4,6,75.89999999999999,3,1,1,6,1,3,4,3,3,9148.184431,55,42000000
4458,3,2,3,15,4,3,4,79.2,3,1,1,5,1,3,5,4,4,10667.093037,55,9
4459,2,2,1,1,5,1,1,62.7,2,1,1,6,2,1,3,5,3,10243.1,45,12000000
4460,1,2,1,1,6,4,4,102.3,3,1,1,4,4,1,3,2,3,30740.852844,67,25000000
4461,2,2,3,8,2,1,5,66.0,2,1,1,8,1,3,4,2,2,9375.93,45,3
4462,1,1,3,17,2,2,6,112.2,3,1,2,7,3,3,4,5,1,13275.213806,45,90000000
4463,1,1,3,6,3,1,4,105.6,3,1,2,16,1,3,5,4,3,13980.163201,67,5
4464,2,2,2,2,5,2,4,79.19999999999999,3,1,1,6,2,3,3,2,3,13331.56,55,42000000
4465,1,2,1,1,6,3,5,99.0,3,1,1,17,1,3,5,4,1,15292.631288,45,5
4466,2,2,1,1,6,2,1,89.1,3,1,2,8,2,1,3,2,5,8789.68,67,2
4467,2,1,3,13,3,1,4,118.8,4,1,2,12,1,3,4,3,5,8704.708964,45,25000000
4468,2,2,1,1,6,2,5,115.5,3,1,2,16,4,3,3,3,1,18932.66,55,42000000
4469,1,2,3,5,3,1,4,102.3,3,1,2,13,1,3,5,3,1,13994.9,45,4
4470,3,1,3,6,4,2,5,79.19999999999999,3,1,1,7,1,3,4,3,1,13354.65,45,25000000
4471,3,1,2,3,6,1,5,112.2,3,1,2,8,1,1,4,4,1,10378.962868,45,4
