,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_mhh_age,num_hh_ann_incm,num_tot_energy_heat,num_tot_gas_heat
1332,HS3124000017,HH17310129,1,2,3,3,4,2,5,105.6,3,1,2,6,3,3,4,3,1,55,42000000,13498.168674,479.284575
1333,HS3124000018,HH11310058,1,2,3,1,4,1,5,108.89999999999999,3,1,2,5,3,1,4,3,3,45,66000000,8485.0764835,1397.62
1334,HS3124000019,HH17310130,1,2,3,2,3,3,5,108.89999999999999,3,1,2,4,1,3,4,5,1,55,54000000,20474.44,15206.94
1335,HS3124000020,HH13310108,1,2,3,7,3,1,6,105.6,3,1,2,4,1,1,5,5,1,45,54000000,6190.5881457,3290.6681457
1336,HS3125000002,HH13310014,1,2,1,4,5,3,6,102.3,3,1,2,8,1,3,4,4,1,35,66000000,15736.04,12453.42
1337,HS3125000003,HH13310015,1,2,3,15,5,2,5,108.89999999999999,3,1,2,12,1,3,4,4,1,55,78000000,17808.57,14403.83
1338,HS3125000004,HH17310131,1,2,3,5,2,1,5,105.6,3,1,2,2,1,3,4,4,2,45,18000000,11505.34,8260.56
1339,HS3125000005,HH17310132,1,2,3,14,3,2,5,105.6,3,1,2,6,1,3,4,4,2,45,18000000,13264.203957,10091.663957
1340,HS3126000001,HH17310133,1,2,3,4,2,1,5,112.19999999999999,3,1,2,3,1,3,4,2,1,35,25000000,7122.8509613,4432.75
1341,HS3127000003,HH17310134,1,2,1,1,4,2,4,122.1,3,1,2,3,4,3,3,2,1,67,42000000,27573.06,0.0
1342,HS3127000004,HH17310135,1,2,1,1,4,3,3,105.6,3,1,2,5,4,3,3,2,5,67,12000000,19839.68,0.0
1343,HS3137000001,HH13310001,1,2,1,1,6,3,4,99.0,2,1,1,8,5,1,3,4,1,35,54000000,14302.068801,0.0
1344,HS3137000002,HH17310136,1,2,1,1,6,2,6,99.0,2,1,2,4,1,3,3,2,4,67,25000000,6977.24,0.0
1345,HS3201000001,HH15320008,1,2,1,1,4,2,2,82.5,3,1,2,10,1,3,4,2,5,67,18000000,18142.575802,12766.676814
1346,HS3201000003,HH15320010,1,2,1,1,6,1,1,89.1,3,1,1,3,2,1,3,3,3,55,12000000,13597.001661,0.0
1347,HS3201000004,HH15320011,1,2,1,1,6,4,5,66.0,2,1,1,4,2,3,3,2,5,67,12000000,12997.055979,0.0
1348,HS3201000007,HH16320004,1,2,2,1,6,4,3,59.4,1,1,1,4,2,1,3,1,5,67,12000000,6454.7993236,0.0
1349,HS3201000009,HH15320015,1,2,1,2,4,1,3,82.5,4,1,1,6,1,1,4,4,3,55,18000000,25359.043835,22763.293847
1350,HS3201000010,HH14320001,1,2,3,5,4,1,3,49.5,2,0,1,4,1,1,4,1,5,67,12000000,6333.4224508,4745.1790454
1351,HS3201000011,HH11320025,1,2,3,3,4,3,3,46.199999999999996,2,1,1,5,1,1,5,1,5,67,12000000,4700.4780096,2736.2380096
1352,HS3201000012,HH17320001,1,2,3,2,4,3,3,46.199999999999996,2,1,1,5,1,3,5,3,2,55,25000000,16393.839017,13784.102515
1353,HS3201000013,HH17320002,1,2,3,2,4,3,3,46.199999999999996,2,1,1,5,1,3,5,1,1,55,18000000,6208.2516578,4105.5516578
1354,HS3201000014,HH11320028,1,2,3,5,5,3,3,46.199999999999996,2,1,1,5,1,3,4,2,5,45,25000000,11528.764096,9529.2640961
1355,HS3201000015,HH11320029,1,2,3,1,5,3,3,56.099999999999994,2,1,1,5,1,3,4,2,1,45,25000000,14936.182011,12334.415841
1356,HS3201000016,HH11320030,1,2,3,1,5,3,3,56.099999999999994,2,1,1,5,1,1,5,1,5,67,12000000,12405.826414,10138.866414
1357,HS3201000017,HH11320031,1,2,3,2,4,3,3,56.099999999999994,2,1,1,5,1,1,5,1,5,67,12000000,9548.7344325,8068.6744325
1358,HS3201000018,HH14320002,1,2,3,3,4,3,3,49.5,2,0,1,4,1,1,5,2,5,67,12000000,8319.0782884,6682.5208199
1359,HS3201000020,HH16320008,1,2,3,11,4,3,4,79.19999999999999,3,1,1,4,1,1,3,2,4,67,18000000,8286.6349434,0.0
1360,HS3201000021,HH17320003,1,2,2,2,4,1,4,56.099999999999994,3,1,1,5,1,1,4,4,1,55,18000000,11807.28,8594.32
1361,HS3201000024,HH17320006,1,2,2,1,6,1,4,56.099999999999994,2,1,1,5,1,2,3,4,4,45,42000000,4586.2899562,0.0
1362,HS3201000025,HH17320007,1,2,3,1,6,1,6,62.699999999999996,3,1,2,7,1,3,4,3,1,67,42000000,12605.182943,10288.232883
1363,HS3201000026,HH15320013,1,2,1,1,4,4,2,66.0,2,1,1,3,2,1,3,5,2,45,18000000,19856.724742,0.0
1364,HS3201000027,HH15320012,1,2,3,5,6,1,4,102.3,3,1,2,8,1,3,4,2,1,55,25000000,9946.4633202,8451.0341153
1365,HS3201000028,HH17320008,1,2,3,2,6,1,3,56.099999999999994,3,1,1,4,1,1,5,1,5,67,12000000,14488.07563,13200.551054
1366,HS3201000029,HH17320009,1,2,3,2,6,1,3,56.099999999999994,3,1,1,4,1,1,4,1,5,67,12000000,8328.7981285,6663.0568715
1367,HS3202000003,HH15320002,1,2,1,1,5,2,4,49.5,2,1,1,7,4,1,3,2,1,45,18000000,7053.54,0.0
1368,HS3202000005,HH15320004,1,2,1,1,6,2,6,85.8,3,1,2,10,4,1,3,3,1,45,18000000,10237.42,0.0
1369,HS3202000006,HH15320005,1,2,3,11,6,2,5,75.89999999999999,2,1,1,9,1,3,4,3,1,45,96000000,11946.830242,8265.1702417
1370,HS3202000007,HH12320033,1,2,3,2,2,3,5,75.89999999999999,2,1,1,9,1,3,4,5,1,45,66000000,16321.510386,13306.350386
1371,HS3202000011,HH12320036,1,2,3,13,2,1,5,155.1,4,1,2,12,1,3,4,2,5,67,12000000,8343.43,5517.47
1372,HS3202000013,HH12320038,1,2,3,6,2,1,5,155.1,4,1,2,10,1,3,4,3,1,45,54000000,8317.38,5819.94
1373,HS3202000014,HH12320039,1,2,1,1,5,3,2,108.89999999999999,3,1,1,5,1,3,4,2,3,67,25000000,19765.86768,15722.14768
1374,HS3202000015,HH12320040,1,2,3,7,2,3,5,75.89999999999999,2,1,1,10,1,3,4,4,1,35,54000000,10569.97,9105.39
1375,HS3202000018,HH16320003,1,2,1,1,6,3,4,95.69999999999999,4,1,1,7,2,3,3,3,1,55,25000000,30992.56,0.0
1376,HS3202000019,HH15320007,1,2,3,4,4,1,4,69.3,2,1,1,8,1,1,4,3,2,25,18000000,7738.11,5121.13
1377,HS3202000020,HH12320043,1,2,1,1,5,3,5,85.8,2,1,1,10,4,1,4,4,5,55,54000000,13568.9,1043.0
1378,HS3202000023,HH17320010,1,2,3,6,2,2,5,115.5,3,1,2,14,1,3,4,3,3,45,78000000,10878.677125,7087.7971245
1379,HS3202000024,HH17320011,1,2,3,9,6,3,5,155.1,4,1,2,12,1,3,5,3,3,67,42000000,14698.248862,10706.128862
1380,HS3202000025,HH17320012,1,2,1,1,6,2,4,99.0,3,1,1,5,2,2,5,3,2,67,18000000,13332.228168,0.0
1381,HS3202000026,HH17320013,1,2,3,12,6,2,4,125.39999999999999,3,1,2,11,1,3,4,2,4,67,18000000,6140.151327,4163.011327
1382,HS3202000027,HH15320003,1,2,3,10,5,1,5,108.89999999999999,3,1,2,9,1,1,4,5,3,45,25000000,6762.05,4391.03
1383,HS3202000028,HH17320014,1,2,3,14,6,2,5,75.89999999999999,2,1,1,10,1,3,4,1,5,67,18000000,5954.4280693,3844.8480693
1384,HS3202000029,HH17320015,1,2,1,1,4,1,6,99.0,3,1,2,12,2,3,3,2,2,67,18000000,18928.982652,0.0
1385,HS3202000030,HH17320016,1,2,3,3,6,1,3,52.8,2,1,1,10,1,3,4,1,4,35,18000000,9408.8650116,8322.6850116
1386,HS3202000031,HH17320017,1,2,2,2,6,1,3,52.8,1,1,1,8,1,2,4,2,5,67,18000000,8726.1771618,6741.2971618
1387,HS3202000032,HH17320018,1,2,1,1,5,4,2,99.0,3,1,1,6,2,3,3,2,4,67,25000000,11493.816326,0.0
1388,HS3202000033,HH17320019,1,2,2,1,6,1,5,99.0,3,1,1,3,2,3,3,3,3,67,12000000,19680.6,0.0
1389,HS3202000034,HH17320020,1,2,1,1,6,3,4,99.0,3,1,1,12,4,1,3,1,1,67,18000000,34907.26,0.0
1390,HS3202000035,HH17320021,1,2,1,1,6,3,1,59.4,3,1,1,3,5,1,3,2,2,55,18000000,28602.2,0.0
1391,HS3203000003,HH11320002,1,2,1,1,5,2,1,66.0,2,1,1,8,2,3,3,2,3,67,12000000,3997.7,0.0
1392,HS3203000006,HH12320004,1,2,3,3,2,1,4,105.6,3,1,1,11,1,1,4,2,5,67,12000000,4548.93,2972.55
1393,HS3203000016,HH12320008,1,2,3,6,2,2,6,108.89999999999999,3,1,2,5,1,3,4,4,3,45,42000000,7359.61,3806.95
1394,HS3203000020,HH17320022,1,2,1,1,6,2,4,105.6,3,1,2,7,2,3,3,2,1,67,42000000,21799.76,0.0
1395,HS3203000021,HH17320023,1,2,1,1,6,1,3,132.0,3,1,1,6,5,3,5,4,1,55,54000000,12908.98,0.0
1396,HS3203000022,HH17320024,1,2,2,2,6,1,6,82.5,3,1,1,5,5,3,3,2,3,45,42000000,10569.39,0.0
1397,HS3203000023,HH17320025,1,2,2,4,6,2,6,92.39999999999999,2,1,1,11,2,3,3,4,1,55,90000000,16004.71,0.0
1398,HS3203000024,HH17320026,1,2,1,1,6,1,3,138.6,2,1,1,2,2,3,3,2,5,67,12000000,10558.13,0.0
1399,HS3203000025,HH17320027,1,2,1,1,6,4,5,198.0,3,1,2,8,4,3,3,3,4,45,42000000,4668.63,0.0
1400,HS3203000026,HH17320028,1,2,3,5,6,1,3,79.19999999999999,2,1,1,5,1,3,4,3,1,45,25000000,15931.35684,13058.09684
1401,HS3203000027,HH17320029,1,2,3,3,6,2,3,79.19999999999999,2,1,1,5,1,3,4,3,1,55,25000000,20207.624672,18390.444672
1402,HS3203000028,HH17320030,1,2,3,1,6,1,3,75.89999999999999,3,1,1,3,1,3,4,1,1,45,18000000,14369.033214,11285.073214
1403,HS3203000029,HH17320031,1,2,1,1,6,2,4,112.19999999999999,3,1,2,6,2,3,3,4,1,55,66000000,17912.44,0.0
1404,HS3203000030,HH17320032,1,2,1,2,6,2,4,79.19999999999999,3,1,1,5,4,3,3,1,1,55,25000000,4203.62,0.0
1405,HS3203000031,HH17320033,1,2,1,1,6,2,4,85.8,2,1,1,5,2,3,3,2,5,67,12000000,5490.3,0.0
1406,HS3203000032,HH17320034,1,2,1,1,6,2,4,99.0,2,1,1,5,4,3,3,2,5,67,54000000,3408.12,0.0
1407,HS3203000033,HH17320035,1,2,3,10,6,2,2,56.099999999999994,2,1,1,5,1,3,4,1,1,67,18000000,6244.7894414,4119.7294414
1408,HS3204000001,HH15320001,1,2,2,1,3,3,5,161.7,3,1,2,5,1,1,4,5,1,45,25000000,8016.415814,5830.37
1409,HS3204000002,HH11320011,1,2,2,1,5,1,2,66.0,2,1,1,8,1,1,4,2,1,67,18000000,13181.594627,10046.894627
1410,HS3204000003,HH17320037,1,2,2,2,4,1,2,66.0,2,1,1,8,1,3,4,2,5,67,12000000,7563.7958589,5614.1519443
1411,HS3204000012,HH17320038,1,2,2,4,6,1,4,75.89999999999999,3,1,1,5,1,3,4,3,3,55,18000000,7221.5853328,4985.5853328
1412,HS3204000013,HH17320039,1,2,2,3,4,1,6,79.19999999999999,3,1,1,3,1,1,4,4,1,45,54000000,9937.995242,7030.335242
1413,HS3204000014,HH17320040,1,2,2,3,4,1,6,85.8,3,1,1,4,1,3,4,4,3,45,18000000,14178.888262,10558.288262
1414,HS3204000015,HH17320041,1,2,3,2,4,1,5,79.19999999999999,2,1,1,4,1,1,5,1,5,67,12000000,7094.2031244,3933.586502
1415,HS3204000016,HH17320042,1,2,3,2,6,2,5,66.0,2,1,1,4,1,3,4,3,4,45,18000000,7611.3526283,5515.2055793
1416,HS3204000017,HH17320043,1,2,3,8,6,1,5,66.0,2,1,1,8,1,3,4,3,3,25,18000000,6372.5642902,4491.7442902
1417,HS3204000018,HH17320044,1,2,3,8,6,2,5,79.19999999999999,2,1,1,4,1,3,4,1,5,67,18000000,6507.2446623,4642.7646623
1418,HS3204000019,HH17320045,1,2,3,9,4,1,5,66.0,2,1,1,4,1,1,4,4,1,45,25000000,11827.706198,9847.6025009
1419,HS3206000001,HH11320015,1,2,2,1,6,2,2,125.39999999999999,3,1,1,7,5,3,3,5,3,55,78000000,23572.617577,0.0
1420,HS3206000002,HH17320046,1,2,1,1,6,3,3,39.599999999999994,1,0,1,7,2,3,3,1,2,67,18000000,8257.0501609,0.0
1421,HS3206000003,HH17320047,1,2,1,1,6,2,3,89.1,3,1,1,10,5,3,3,4,1,55,66000000,10998.51634,0.0
1422,HS3206000004,HH12320023,1,2,1,1,6,3,2,75.89999999999999,2,1,1,8,2,3,3,2,5,67,18000000,14426.592433,0.0
1423,HS3206000006,HH12320025,1,2,2,1,6,3,4,56.099999999999994,2,1,1,6,2,3,3,2,5,67,25000000,15647.965144,0.0
1424,HS3231000001,HH15320016,1,2,3,3,2,1,4,59.4,3,1,1,8,1,3,3,5,1,45,42000000,7216.6277551,0.0
1425,HS3231000002,HH15320017,1,2,3,4,4,1,4,59.4,2,1,1,8,1,1,3,2,1,35,42000000,7135.66,0.0
1426,HS3231000003,HH17320048,1,2,3,3,2,1,4,59.4,2,1,1,4,1,3,3,2,5,35,18000000,3686.64,0.0
1427,HS3231000004,HH15320019,1,2,1,1,6,2,4,82.5,3,1,1,7,4,3,3,5,2,45,12000000,23405.67282,0.0
1428,HS3231000005,HH15320020,1,2,1,1,5,1,4,85.8,3,1,1,4,2,1,3,3,5,55,25000000,12929.810968,0.0
1429,HS3231000010,HH15320025,1,2,1,1,5,1,6,66.0,2,1,1,4,1,3,5,1,5,67,12000000,17756.078554,15457.86652
1430,HS3231000012,HH17320049,1,2,2,1,6,1,4,82.5,3,1,1,4,1,1,4,1,5,67,12000000,7900.4609453,6378.1807931
1431,HS3231000013,HH17320050,1,2,3,15,6,1,6,115.5,4,1,2,8,1,1,5,4,1,35,54000000,8589.0332055,6084.6322952
1432,HS3231000014,HH17320051,1,2,1,1,4,3,5,99.0,3,1,1,5,2,1,3,3,5,55,42000000,21882.354741,0.0
1433,HS3232000001,HH15320027,1,2,1,1,5,4,5,42.9,1,1,1,4,2,1,5,2,2,67,12000000,17266.8,0.0
1434,HS3232000002,HH12320048,1,2,1,1,5,3,5,26.4,1,1,1,24,5,3,3,2,4,67,12000000,36742.18,0.0
1435,HS3232000004,HH12320050,1,2,1,1,5,3,4,105.6,3,1,1,12,4,3,3,2,4,67,12000000,9110.7,0.0
1436,HS3232000005,HH16320006,1,2,2,1,6,3,5,82.5,3,1,2,8,5,3,3,2,4,67,12000000,36518.38,0.0
1437,HS3233000001,HH12320027,1,2,1,1,5,3,5,95.69999999999999,3,1,1,7,5,1,3,1,1,67,12000000,35422.66,0.0
1438,HS3233000002,HH12320028,1,2,1,1,5,3,1,39.599999999999994,1,1,1,7,5,1,5,1,4,45,12000000,41073.0,0.0
1439,HS3233000005,HH12320030,1,2,1,1,5,3,4,89.1,2,1,1,8,5,3,3,2,1,35,18000000,37391.28,0.0
1440,HS3233000006,HH16320002,1,2,1,1,6,1,1,66.0,2,1,1,8,2,1,3,1,4,67,12000000,8746.3,0.0
1441,HS3237000004,HH14320005,1,2,2,1,5,1,4,72.6,3,1,1,4,1,3,5,3,5,35,25000000,8840.5690096,0.0
1442,HS3237000008,HH17320052,1,2,2,1,4,3,3,49.5,2,1,1,5,1,1,3,3,3,35,25000000,5373.1713057,0.0
1443,HS3237000009,HH17320053,1,2,2,2,6,1,4,66.0,3,1,1,4,1,1,5,1,5,35,42000000,3772.7336198,0.0
1444,HS3240000001,HH17320054,1,2,1,1,6,3,4,85.8,3,1,1,8,4,1,3,1,5,67,18000000,3522.96,0.0
1445,HS3240000002,HH12320011,1,2,1,1,6,3,3,99.0,3,1,1,15,2,3,3,3,2,67,25000000,14346.109619,0.0
1446,HS3240000003,HH12320012,1,2,2,1,6,3,2,122.1,3,1,1,15,4,3,3,1,5,67,18000000,24648.331664,0.0
1447,HS3240000004,HH12320013,1,2,1,1,6,3,3,62.699999999999996,2,1,1,3,2,1,3,1,5,67,12000000,9094.6747169,0.0
1448,HS3240000005,HH12320014,1,2,1,1,6,3,4,125.39999999999999,4,1,1,5,2,3,3,2,3,55,54000000,18047.646282,0.0
1449,HS3241000001,HH11320016,1,2,1,2,6,4,6,42.9,2,1,1,6,5,1,3,2,3,67,18000000,10236.157246,0.0
1450,HS3241000002,HH11320017,1,2,1,1,6,1,1,42.9,1,1,1,6,2,1,3,2,2,67,25000000,6333.1664134,0.0
1451,HS3241000003,HH12320026,1,2,1,1,6,2,2,36.3,2,1,1,3,5,1,3,3,4,67,25000000,29714.249804,0.0
1452,HS3241000004,HH11320018,1,2,1,1,6,1,4,99.0,4,1,2,4,2,3,3,2,3,67,25000000,21881.561632,0.0
1453,HS3241000005,HH11320019,1,2,1,1,6,4,4,102.3,3,1,1,4,4,1,3,2,3,55,42000000,33950.474995,0.0
1454,HS3241000006,HH11320020,1,2,1,1,6,1,4,95.69999999999999,3,1,2,8,4,3,3,2,3,55,42000000,27772.144202,0.0
1455,HS3241000008,HH11320022,1,2,2,1,6,1,2,39.599999999999994,1,1,1,3,2,1,3,2,3,55,42000000,7847.5404118,0.0
1456,HS3241000009,HH11320023,1,2,1,1,6,1,2,59.4,1,1,1,3,2,1,3,2,4,67,18000000,6779.5065575,0.0
1457,HS3241000011,HH17320055,1,2,1,1,6,3,4,92.39999999999999,3,1,1,24,4,1,3,1,5,67,12000000,31684.46,0.0
1458,HS3302000001,HH11330015,2,2,1,1,6,2,4,75.89999999999999,3,1,1,8,4,1,3,2,3,67,18000000,15709.42,0.0
1459,HS3302000002,HH11330016,2,2,1,1,6,2,5,128.7,4,1,1,6,4,3,3,2,3,67,18000000,19794.45,0.0
1460,HS3302000003,HH11330017,2,2,1,1,6,2,1,99.0,3,1,1,4,4,1,3,2,3,67,25000000,14714.089731,0.0
1461,HS3302000004,HH11330018,2,2,1,1,6,2,5,92.39999999999999,4,1,2,10,4,3,3,1,3,67,12000000,13664.37,0.0
1462,HS3302000005,HH11330019,2,2,2,1,6,2,4,85.8,4,1,1,10,2,1,3,2,3,67,18000000,7469.64,0.0
1463,HS3302000007,HH13330024,2,2,1,1,6,1,2,99.0,2,1,1,8,2,1,3,2,5,67,12000000,9526.65,0.0
1464,HS3302000008,HH11330020,2,2,1,1,6,1,4,125.39999999999999,4,1,1,4,2,3,3,2,5,67,18000000,7613.2,0.0
1465,HS3302000009,HH13330025,2,2,1,1,6,1,5,99.0,3,1,1,12,4,3,3,2,3,67,12000000,18590.44,0.0
1466,HS3302000010,HH13330026,2,2,1,1,6,1,3,82.5,2,1,1,15,2,3,3,1,3,67,12000000,7272.55,0.0
1467,HS3302000011,HH13330027,2,2,1,1,6,1,1,23.099999999999998,1,1,1,4,2,3,3,2,3,67,12000000,6802.38,0.0
1468,HS3302000012,HH13330028,2,2,1,1,5,1,5,112.19999999999999,3,1,2,19,4,3,3,2,3,67,18000000,28990.41,0.0
1469,HS3302000013,HH13330029,2,2,1,1,6,1,4,99.0,3,1,1,12,2,3,3,2,3,67,18000000,7873.58,0.0
1470,HS3302000014,HH13330030,2,2,1,1,6,1,4,95.69999999999999,3,1,1,14,2,3,3,3,3,67,18000000,6743.39,0.0
1471,HS3302000018,HH14330006,2,2,3,2,3,2,5,79.19999999999999,3,1,1,10,1,3,4,3,1,35,25000000,10703.16,9094.96
1472,HS3302000020,HH14330007,2,2,3,5,5,2,5,79.19999999999999,3,1,1,9,1,3,4,1,5,67,12000000,3872.8,2711.8
1473,HS3302000021,HH12330029,2,2,3,9,4,2,5,79.19999999999999,3,1,1,8,1,1,4,4,1,55,54000000,10627.16,6862.94
1474,HS3302000025,HH13330034,2,2,3,2,4,1,4,66.0,2,1,1,8,1,1,4,2,1,67,18000000,6179.83,4391.03
1475,HS3302000026,HH13330035,2,2,3,4,4,1,4,66.0,2,1,1,7,1,1,4,2,3,45,25000000,6755.76,4610.06
1476,HS3302000027,HH16330024,2,2,1,1,4,1,5,82.5,2,1,1,6,2,3,3,1,5,67,12000000,5478.23,0.0
1477,HS3302000028,HH12330028,2,2,1,1,6,1,4,99.0,2,1,1,8,1,3,4,3,1,45,42000000,5030.05,2763.95
1478,HS3302000029,HH17330001,2,2,2,3,3,3,3,49.5,2,1,1,3,2,1,3,2,1,67,12000000,13666.3,0.0
1479,HS3302000030,HH17330002,2,2,3,15,3,2,6,112.19999999999999,3,1,2,9,1,3,4,4,3,45,66000000,11565.03,7478.31
1480,HS3302000031,HH12330016,2,2,3,6,6,1,4,66.0,2,1,1,8,1,3,4,3,1,35,25000000,3526.6427546,1739.5627546
1481,HS3302000032,HH17330003,2,2,3,2,6,1,5,79.19999999999999,3,1,1,8,1,3,4,4,1,55,42000000,13164.66,10742.9
1482,HS3302000033,HH17330004,2,2,3,3,2,3,3,42.9,2,1,1,8,1,3,3,1,5,67,18000000,3896.64,0.0
1483,HS3302000034,HH17330005,2,2,3,3,6,1,4,66.0,2,1,1,5,1,3,4,3,1,55,54000000,13052.87,11233.11
1484,HS3302000035,HH13330032,2,2,3,4,6,1,4,66.0,2,1,1,8,1,3,4,1,3,67,12000000,3924.52,2315.46
1485,HS3302000036,HH13330031,2,2,3,10,6,1,4,66.0,2,1,1,8,1,3,4,2,1,67,18000000,5134.17,3014.27
1486,HS3302000037,HH17330006,2,2,3,9,2,1,4,79.19999999999999,3,1,1,8,1,3,4,4,1,45,42000000,8810.43,5600.91
1487,HS3303000001,HH14330001,2,2,3,2,4,1,4,62.699999999999996,2,1,1,8,1,3,4,4,1,35,25000000,5919.720952,4651.220952
1488,HS3303000002,HH14330002,2,2,3,3,4,1,4,85.8,2,1,1,8,1,1,4,1,5,67,18000000,5313.303718,3896.883718
1489,HS3303000005,HH14330003,2,2,3,2,6,1,3,42.9,2,1,1,6,1,1,4,1,1,35,18000000,2942.202812,1091.482812
1490,HS3304100001,HH12330008,2,2,2,1,5,4,2,59.4,2,1,1,3,1,3,4,5,1,45,42000000,14360.480734,10677.960734
1491,HS3304100002,HH12330009,2,2,2,3,4,4,2,59.4,2,1,1,4,1,3,4,2,1,55,25000000,12076.370025,9139.470025
1492,HS3304100003,HH12330010,2,2,2,3,4,4,2,59.4,2,1,1,5,1,3,4,1,5,67,12000000,8851.171727,5968.451727
1493,HS3304100004,HH13330007,2,2,2,1,5,2,4,66.0,2,1,1,10,1,3,4,2,5,67,12000000,6996.374687,4304.574687
1494,HS3304100005,HH12330011,2,2,2,1,5,4,2,59.4,2,1,1,7,1,3,4,2,1,45,25000000,15752.924979,13765.464979
1495,HS3304100006,HH16330006,2,2,1,1,6,2,2,95.69999999999999,3,1,1,12,4,1,3,2,2,67,12000000,15127.16,0.0
1496,HS3304100007,HH16330007,2,2,1,1,6,1,2,66.0,3,1,1,6,2,3,3,2,3,67,18000000,13097.5,0.0
1497,HS3304100008,HH11330010,2,2,1,1,6,3,1,92.39999999999999,3,1,2,8,4,1,3,2,3,67,25000000,13897.36,0.0
1498,HS3304100009,HH11330011,2,2,1,1,6,3,2,128.7,3,1,1,6,4,3,3,2,3,67,42000000,29103.02,0.0
1499,HS3304100010,HH16330008,2,2,1,1,6,2,5,115.5,3,1,2,16,4,3,3,3,1,55,42000000,18932.66,0.0
1500,HS3304100011,HH13330008,2,2,1,1,6,1,4,85.8,3,1,1,7,4,3,3,5,1,55,54000000,17271.48,0.0
1501,HS3304100012,HH17330007,2,2,1,1,3,1,3,82.5,2,1,1,6,1,3,4,2,3,67,66000000,9953.956438,9087.936438
1502,HS3304100013,HH17330008,2,2,3,8,2,1,4,75.89999999999999,3,1,1,7,3,3,4,3,3,55,90000000,10371.012075,873.252793
1503,HS3304200001,HH11330012,2,2,1,1,5,3,3,85.8,3,1,2,8,1,3,4,2,2,67,18000000,9116.167206,5511.047206
1504,HS3304200002,HH16330009,2,2,1,4,5,1,4,92.39999999999999,3,1,2,4,1,3,4,3,3,55,66000000,24858.327597,20814.607597
1505,HS3304200004,HH16330010,2,2,1,1,6,4,2,59.4,3,1,1,10,2,1,3,2,5,67,18000000,9173.58,0.0
1506,HS3304200006,HH14330004,2,2,3,14,4,1,5,33.0,1,1,1,2,3,1,4,1,5,67,12000000,5835.8863548,446.920285
1507,HS3304200008,HH12330013,2,2,1,2,4,1,3,33.0,1,1,1,5,1,3,4,1,2,25,18000000,4519.177577,3575.757577
1508,HS3304200014,HH16330014,2,2,3,5,2,1,5,82.5,3,1,2,8,3,3,4,1,5,67,25000000,4864.2951336,727.700057
1509,HS3304200015,HH16330015,2,2,3,9,3,1,5,79.19999999999999,3,1,2,8,3,3,4,2,2,67,25000000,9542.1173535,1922.548341
1510,HS3304200017,HH13330010,2,2,3,1,2,1,5,36.3,2,1,1,4,1,1,4,4,2,67,18000000,3560.189344,925.149344
1511,HS3304200018,HH15330004,2,2,3,1,2,1,4,36.3,2,1,1,4,1,1,4,1,5,55,12000000,5403.4395955,3981.8595955
1512,HS3304200021,HH17330010,2,2,1,1,4,1,3,174.89999999999998,4,1,1,16,4,3,5,4,1,55,90000000,14865.96,0.0
1513,HS3304200022,HH17330011,2,2,1,1,4,1,3,79.19999999999999,4,1,1,20,2,3,3,5,1,45,90000000,12618.9,0.0
1514,HS3304200023,HH17330012,2,2,1,1,4,1,3,155.1,3,1,1,16,2,1,3,2,5,67,12000000,8761.23,0.0
1515,HS3304200026,HH12330014,2,2,3,10,2,1,5,82.5,3,1,2,8,1,3,4,4,4,55,25000000,19229.341845,15460.821845
1516,HS3304200027,HH17330014,2,2,1,1,4,1,3,99.0,3,1,1,17,2,3,3,1,5,67,12000000,7947.28,0.0
1517,HS3304300001,HH13330012,2,2,3,15,4,1,5,69.3,2,1,1,8,3,1,4,2,1,45,25000000,5913.1573036,145.538134
1518,HS3304300003,HH13330014,2,2,3,1,5,4,5,75.89999999999999,2,1,1,10,3,3,4,4,1,45,42000000,6914.4285843,1081.160241
1519,HS3304300004,HH16330019,2,2,3,1,4,1,5,75.89999999999999,3,1,1,10,3,1,4,2,4,67,18000000,10063.303587,1320.225228
1520,HS3304300009,HH12330024,2,2,2,1,5,2,3,75.89999999999999,3,1,1,6,1,3,4,2,3,67,25000000,12447.042826,9838.164172
1521,HS3304300010,HH13330015,2,2,3,2,4,1,5,36.3,2,1,1,4,1,1,4,1,5,67,12000000,5493.742847,3930.262847
1522,HS3304300011,HH13330016,2,2,3,2,4,1,5,36.3,2,1,1,8,1,3,4,1,1,67,12000000,7706.279138,5968.219138
1523,HS3304300012,HH16330021,2,2,3,2,6,1,3,66.0,2,1,1,10,1,1,4,1,5,67,12000000,2944.114084,1383.214084
1524,HS3304300013,HH16330022,2,2,3,3,2,1,3,36.3,1,0,1,8,4,1,5,1,5,67,12000000,1520.48,0.0
1525,HS3304300014,HH17330015,2,2,3,4,4,1,5,36.3,2,1,1,8,1,3,5,1,5,67,12000000,1833.94562,789.90562
1526,HS3304300015,HH12330025,2,2,1,1,5,2,4,72.6,2,1,1,8,2,3,3,3,3,55,42000000,8715.48,0.0
1527,HS3304300018,HH13330019,2,2,1,2,5,1,4,66.0,2,1,1,13,1,3,4,4,1,35,96000000,8669.951515,5334.011515
